1405974632.07 0.187596797943 65 23 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974632.14 0.0583951473236 12 1 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974632.21 0.0959470272064 64 2 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974632.31 0.0349757671356 16 1 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974632.36 0.0763049125671 42 0 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974632.4 0.0305359363556 12 1 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974632.46 0.273519992828 190 95 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974632.49 0.0525579452515 20 8 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974632.57 0.0298438072205 10 1 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974632.58 0.0530459880829 21 8 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974632.6 0.261783123016 191 515 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974632.63 0.0387089252472 19 8 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974632.7 0.0305950641632 10 1 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974632.71 0.0644388198853 33 7 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974632.71 0.0916609764099 73 1 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974632.76 0.0723450183868 26 8 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974632.79 0.0353558063507 15 1 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974632.79 0.0388338565826 17 1 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974632.85 0.130695104599 86 8 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974632.91 0.0721030235291 28 7 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974632.95 0.153687953949 96 549530 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974632.99 0.107338905334 13 1 e53da16a-0da3-4962-8c6a-701d8903173f
1405974633.02 0.0471510887146 29 856544 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974633.03 0.130532026291 110 1 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974633.13 0.0338809490204 13 1 e53da16a-0da3-4962-8c6a-701d8903173f
1405974633.16 0.218455791473 146 90 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974633.21 0.16881608963 111 101345 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974633.21 0.0445749759674 25 1 e53da16a-0da3-4962-8c6a-701d8903173f
1405974633.22 0.0346179008484 16 1 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974633.26 0.0374341011047 19 0 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974633.27 0.0294010639191 12 1 e53da16a-0da3-4962-8c6a-701d8903173f
1405974633.28 0.0289998054504 11 4 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974633.34 0.527533054352 394 97 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974633.34 0.0403900146484 11 1 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974633.37 0.0822920799255 20 8 26c9ca56-f557-4794-94d2-8a76712409d8
1405974633.43 0.0317468643188 13 1 26c9ca56-f557-4794-94d2-8a76712409d8
1405974633.47 0.375296115875 250 100 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974633.49 0.131062984467 111 42 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974633.58 0.11163187027 91 1 26c9ca56-f557-4794-94d2-8a76712409d8
1405974633.61 1.116492033 981 196 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974633.68 0.142566919327 46 856544 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974633.77 0.153337955475 133 3 26c9ca56-f557-4794-94d2-8a76712409d8
1405974633.85 0.781554937363 668 2287 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974633.89 0.231831073761 212 1 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974633.9 0.213001966476 16 0 3f0a10fc-18ae-4370-9463-9e5232f68282
1405974633.93 0.0456309318542 14 1 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974633.94 0.0533859729767 11 1 433fcd31-fea3-4e52-855c-ccb998c0d51f
1405974633.94 0.241466999054 58 0 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974633.94 0.147781848907 91 8 26c9ca56-f557-4794-94d2-8a76712409d8
1405974633.94 0.0320379734039 10 1 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974633.97 0.67521905899 604 140 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974634.02 0.590314865112 451 97 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974634.07 0.557154893875 431 98 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974634.07 0.122943878174 91 22 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974634.11 0.0974597930908 75 3 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974634.42 0.934733867645 887 7 81adb5b9-77f3-4b97-bc40-b3732e57f459
1405974634.44 0.457834005356 422 8 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974634.45 0.336402893066 318 1 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974634.63 0.556989908218 425 1794 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974634.65 0.136888027191 116 1 81adb5b9-77f3-4b97-bc40-b3732e57f459
1405974634.68 0.188146829605 167 1 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974634.68 0.198973178864 174 1 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974634.69 0.599655151367 361 1 9912af59-930b-41aa-b165-82f2aba0897a
1405974634.7 0.0332090854645 11 1 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974634.7 0.739101886749 692 21 433fcd31-fea3-4e52-855c-ccb998c0d51f
1405974634.72 0.0372090339661 13 42 81adb5b9-77f3-4b97-bc40-b3732e57f459
1405974634.73 0.0374071598053 14 1 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974634.76 0.759673118591 742 3 26c9ca56-f557-4794-94d2-8a76712409d8
1405974634.77 0.0362389087677 15 0 433fcd31-fea3-4e52-855c-ccb998c0d51f
1405974634.83 0.135798931122 86 1 0b895405-6d8a-4d33-bc9a-35c43d2374d3
1405974634.84 0.0321350097656 15 1 26c9ca56-f557-4794-94d2-8a76712409d8
1405974634.9 0.405190944672 155 409 a70b24e2-e248-4fb2-b572-f6d4d8b5dbfb
1405974634.94 0.958420991898 926 2 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974635.18 0.316656112671 170 96 0b895405-6d8a-4d33-bc9a-35c43d2374d3
1405974635.21 0.11914396286 85 1 6714d2a3-5cd1-4499-9f1b-3588ad480a5a
1405974635.22 0.357707977295 339 1 26c9ca56-f557-4794-94d2-8a76712409d8
1405974635.22 0.455129146576 432 1 81adb5b9-77f3-4b97-bc40-b3732e57f459
1405974635.23 0.340861082077 298 0 84947284-8dcb-47a4-9414-0316e8e0fd5d
1405974635.24 0.453141927719 411 8 433fcd31-fea3-4e52-855c-ccb998c0d51f
1405974635.24 0.507276058197 475 856544 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974635.26 0.511677980423 467 8 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974635.26 1.15742778778 881 90 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974635.27 0.287839889526 243 22 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974635.3 1.01065516472 617 0 c037a6fc-b13a-41c8-86b7-21600c34b354
1405974635.3 0.0354580879211 11 1 84947284-8dcb-47a4-9414-0316e8e0fd5d
1405974635.31 0.0342469215393 15 1 433fcd31-fea3-4e52-855c-ccb998c0d51f
1405974635.32 0.0695431232452 33 8 6714d2a3-5cd1-4499-9f1b-3588ad480a5a
1405974635.33 0.0466978549957 29 4 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974635.33 0.0366370677948 14 1 6be25983-0b70-4e0b-8236-0d151e28a3fc
1405974635.35 0.616468906403 573 7 9912af59-930b-41aa-b165-82f2aba0897a
1405974635.36 0.0670390129089 34 7 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974635.38 0.141856908798 45 856544 26c9ca56-f557-4794-94d2-8a76712409d8
1405974635.38 0.107539892197 75 2 1ea0f002-f791-4093-8b67-ba5cc42b2c13
1405974635.38 0.659781932831 599 14 ada8df9b-b0c6-4089-bf0f-baf1559e03ec
1405974635.38 0.109287023544 49 44 81adb5b9-77f3-4b97-bc40-b3732e57f459
1405974635.38 0.0263030529022 8 1 08ffc8a7-e26d-452f-8650-6bd0906274e2
1405974635.4 0.063873052597 32 8 6714d2a3-5cd1-4499-9f1b-3588ad480a5a
1405974635.43 0.037887096405 18 1 24f56fc4-bdfa-4228-9402-8771e68f05d3
1405974635.43 1.29768896103 969 99 b2e29b0a-f5d2-4bf5-ad70-673b94a9f8d6
1405974635.44 0.0744998455048 41 856544 6be25983-0b70-4e0b-8236-0d151e28a3fc
